id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear,intakeMonthR
61030,Stray,Angela Chase,Snowshoe/Mix,Lynx point,Cat,1 year 10 months.,Female,Foster,09/18/2018,09/21/2018,Adolescent,Adolescent,9,21,2018,9,18,2018,February
61030,Stray,Angela Chase,Snowshoe/Mix,Lynx point,Cat,1 year 10 months.,Female,Adoption,09/18/2018,11/21/2018,Adolescent,Adolescent,11,21,2018,9,18,2018,February
61031,Stray,Fire,Domestic Short Hair,Black and White,Cat,3 weeks.,Female,Foster,09/18/2018,09/21/2018,Kitten,Puppy,9,21,2018,9,18,2018,February
61033,Stray,Mother Teresa,Domestic Short Hair,Tortoiseshell,Cat,7 years 10 months.,Female,Adoption,09/18/2018,09/29/2018,Mature,Mature,9,29,2018,9,18,2018,February
61034,Stray,Lucy,Terrier/Mix,Black,Dog,4 years 3 months.,Female,Reclaimed,09/18/2018,09/18/2018,Adult,Adult,9,18,2018,9,18,2018,February
61036,Stray,Jack,Domestic Short Hair,Orange,Cat,3 years 6 months.,Male,Adoption,09/18/2018,10/15/2018,Adult,Adult,10,15,2018,9,18,2018,February
61037,Biting,Pony,Beagle/Mix,White and Brown,Dog,1 year 1 month.,Male,Adoption,09/18/2018,10/14/2018,Adolescent,Adolescent,10,14,2018,9,18,2018,February
61040,Stray,Sweetheart,Bully Breed Mix,Grey,Dog,3 years 9 months.,Female,Adoption,09/19/2018,10/02/2018,Adult,Adult,10,2,2018,9,19,2018,February
61041,Abandoned,UTAH,Setter/Mix,Black,Dog,3 years 9 months.,Female,Reclaimed,09/19/2018,09/20/2018,Adult,Adult,9,20,2018,9,19,2018,February
61041,Abandoned,UTAH,Setter/Mix,Black,Dog,3 years 9 months.,Female,Adoption,09/19/2018,10/03/2018,Adult,Adult,10,3,2018,9,19,2018,February
61042,Stray,Maverick,Labrador Retriever/Mix,Cream,Dog,2 years 2 months.,Male,Adoption,09/19/2018,09/27/2018,Adult,Adult,9,27,2018,9,19,2018,February
61044,Stray,Sun,Spaniel/Mix,Black,Dog,2 years 8 months.,Male,Adoption,09/19/2018,10/03/2018,Adult,Adult,10,3,2018,9,19,2018,February
61048,Police Assist,Oliver,Domestic Long Hair,Black and Brown,Cat,1 year 11 months.,Male,Adoption,09/20/2018,10/01/2018,Adolescent,Adolescent,10,1,2018,9,20,2018,February
61049,Stray,Trill,Domestic Short Hair,Tortoiseshell,Cat,2 years 3 months.,Female,Adoption,09/20/2018,10/14/2018,Adult,Adult,10,14,2018,9,20,2018,February
61050,Litter relinquishment,Fluttershy,Domestic Short Hair,Tortoiseshell,Cat,1 year 11 months.,Female,Foster,09/20/2018,09/21/2018,Adolescent,Adolescent,9,21,2018,9,20,2018,February
61050,Litter relinquishment,Fluttershy,Domestic Short Hair,Tortoiseshell,Cat,1 year 11 months.,Female,Adoption,09/20/2018,10/26/2018,Adolescent,Adolescent,10,26,2018,9,20,2018,February
61051,Litter relinquishment,Twilight Sparkle,Domestic Short Hair,Black,Cat,1 year 11 months.,Female,Foster,09/20/2018,09/21/2018,Adolescent,Adolescent,9,21,2018,9,20,2018,February
61051,Litter relinquishment,Twilight Sparkle,Domestic Short Hair,Black,Cat,1 year 11 months.,Female,Stolen,09/20/2018,10/16/2018,Adolescent,Adolescent,10,16,2018,9,20,2018,February
61052,Litter relinquishment,Spike,Domestic Short Hair,Black,Cat,1 year 11 months.,Male,Foster,09/20/2018,09/21/2018,Adolescent,Adolescent,9,21,2018,9,20,2018,February
61052,Litter relinquishment,Spike,Domestic Short Hair,Black,Cat,1 year 11 months.,Male,Adoption,09/20/2018,10/18/2018,Adolescent,Adolescent,10,18,2018,9,20,2018,February
61053,Litter relinquishment,Sweetie Belle,Domestic Short Hair,Black,Cat,1 year 11 months.,Female,Foster,09/20/2018,09/21/2018,Adolescent,Adolescent,9,21,2018,9,20,2018,February
61053,Litter relinquishment,Sweetie Belle,Domestic Short Hair,Black,Cat,1 year 11 months.,Female,Adoption,09/20/2018,10/14/2018,Adolescent,Adolescent,10,14,2018,9,20,2018,February
61054,Stray,Kaos,Bully Breed Mix,White and Grey,Dog,3 years 9 months.,Male,Reclaimed,09/20/2018,09/21/2018,Adult,Adult,9,21,2018,9,20,2018,February
61055,Stray,Roxanne,Bull Terrier,Blue,Dog,3 years 9 months.,Female,Adoption,09/21/2018,10/08/2018,Adult,Adult,10,8,2018,9,21,2018,February
61056,Stray,Tiger,Terrier,Brindle,Dog,6 years 10 months.,Male,Reclaimed,09/21/2018,09/21/2018,Adult,Mature,9,21,2018,9,21,2018,February
61057,Stray,Steve,"Poodle, Miniature",Grey,Dog,16 years 9 months.,Male,Reclaimed,09/21/2018,09/24/2018,Geriatric,Geriatric,9,24,2018,9,21,2018,February
61058,Stray,Opie,Domestic Short Hair,White,Cat,2 years 1 month.,Male,Adoption,09/21/2018,01/18/2019,Adult,Adult,1,18,2019,9,21,2018,February
61059,Stray,Harville,Domestic Short Hair,Black and grey,Cat,1 year 11 months.,Male,Foster,09/21/2018,09/28/2018,Adolescent,Adolescent,9,28,2018,9,21,2018,February
61059,Stray,Harville,Domestic Short Hair,Black and grey,Cat,1 year 11 months.,Male,Adoption,09/21/2018,11/20/2018,Adolescent,Adolescent,11,20,2018,9,21,2018,February
61060,Landlord issues,Laila Mum,Labrador Retriever/Hound,White and Black,Dog,2 years 0 months.,Female,Adoption,09/21/2018,09/25/2018,Adult,Adult,9,25,2018,9,21,2018,February
61063,Stray,Delores,Domestic Short Hair,Grey and White,Cat,2 years 5 months.,Female,Transfer,09/21/2018,09/29/2018,Adult,Adult,9,29,2018,9,21,2018,February
61067,Stray,Dalia,Domestic Medium Hair,Torbie,Cat,1 year 10 months.,Female,Foster,09/21/2018,10/02/2018,Adolescent,Adolescent,10,2,2018,9,21,2018,February
61067,Stray,Dalia,Domestic Medium Hair,Torbie,Cat,1 year 10 months.,Female,Adoption,09/21/2018,12/06/2018,Adolescent,Adolescent,12,6,2018,9,21,2018,February
61068,Stray,Jeffro,Bully Breed Mix,Black,Dog,4 years 3 months.,Male,Adoption,09/22/2018,10/13/2018,Adult,Adult,10,13,2018,9,22,2018,February
61069,Stray,Milo,Hound,"Brown, Black and White",Dog,15 years 9 months.,Male,Reclaimed,09/22/2018,09/22/2018,Geriatric,Geriatric,9,22,2018,9,22,2018,February
