id,intakereason,breedname,speciesname,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear
59633,Born in Shelter,Domestic Short Hair,Cat,Male,Foster,05/22/2018,07/18/2018,Adult,Adult,7,18,2018,5,22,2018
59633,Born in Shelter,Domestic Short Hair,Cat,Male,Adoption,05/22/2018,08/23/2018,Adult,Adult,8,23,2018,5,22,2018
59634,Born in Shelter,Domestic Short Hair,Cat,Female,Foster,05/22/2018,05/26/2018,Kitten,Puppy,5,26,2018,5,22,2018
59634,Born in Shelter,Domestic Short Hair,Cat,Female,Foster,05/22/2018,07/03/2018,Kitten,Puppy,7,3,2018,5,22,2018
59634,Born in Shelter,Domestic Short Hair,Cat,Female,Foster,05/22/2018,07/18/2018,Kitten,Puppy,7,18,2018,5,22,2018
59635,Stray,Domestic Short Hair,Cat,Female,Adoption,05/24/2018,06/08/2018,Adult,Adult,6,8,2018,5,24,2018
59636,Stray,Domestic Short Hair,Cat,Female,Adoption,05/24/2018,06/23/2018,Mature,Senior,6,23,2018,5,24,2018
59638,Stray,Domestic Short Hair,Cat,Male,Adoption,05/24/2018,06/09/2018,Adult,Adult,6,9,2018,5,24,2018
59639,Stray,Domestic Short Hair,Cat,Female,Adoption,05/24/2018,06/27/2018,Adult,Adult,6,27,2018,5,24,2018
59641,Moving,Beagle,Dog,Female,Adoption,05/25/2018,07/03/2018,Adult,Mature,7,3,2018,5,25,2018
59642,Moving,Dachshund/Basset Hound,Dog,Male,Adoption,05/25/2018,06/07/2018,Mature,Senior,6,7,2018,5,25,2018
59643,Stray,German Shepherd Dog,Dog,Male,Reclaimed,05/25/2018,05/25/2018,Adult,Adult,5,25,2018,5,25,2018
59644,Stray,Corgi/Mix,Dog,Male,Adoption,05/25/2018,06/09/2018,Senior,Geriatric,6,9,2018,5,25,2018
59644,Stray,Corgi/Mix,Dog,Male,Adoption,05/25/2018,11/11/2018,Senior,Geriatric,11,11,2018,5,25,2018
59644,Stray,Corgi/Mix,Dog,Male,Adoption,05/25/2018,11/14/2018,Senior,Geriatric,11,14,2018,5,25,2018
59645,Abandoned,Domestic Short Hair,Cat,Female,Adoption,05/25/2018,07/05/2018,Adult,Adult,7,5,2018,5,25,2018
59646,Abandoned,Domestic Short Hair,Cat,Female,Adoption,05/25/2018,07/05/2018,Adult,Adult,7,5,2018,5,25,2018
59648,Stray,Domestic Short Hair,Cat,Female,Reclaimed,05/25/2018,05/29/2018,Adult,Adult,5,29,2018,5,25,2018
59649,Abandoned,Domestic Short Hair,Cat,Female,Adoption,05/25/2018,08/20/2018,Adult,Adult,8,20,2018,5,25,2018
59650,Abandoned,Domestic Short Hair,Cat,Male,Adoption,05/25/2018,09/04/2018,Adult,Adult,9,4,2018,5,25,2018
59651,Abandoned,Domestic Short Hair,Cat,Male,Adoption,05/25/2018,09/04/2018,Adult,Adult,9,4,2018,5,25,2018
59652,Abandoned,Domestic Short Hair,Cat,Male,Adoption,05/25/2018,06/29/2018,Adult,Adult,6,29,2018,5,25,2018
59653,Moving,Pit Bull Terrier,Dog,Female,Adoption,05/26/2018,06/01/2018,Adult,Adult,6,1,2018,5,26,2018
59654,Incompatible with owner lifestyle,Domestic Long Hair,Cat,Male,Adoption,05/26/2018,07/02/2018,Adult,Adult,7,2,2018,5,26,2018
59655,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Adoption,05/26/2018,07/02/2018,Adult,Adult,7,2,2018,5,26,2018
59658,Moving,Labrador Retriever/Terrier,Dog,Male,Adoption,05/26/2018,07/07/2018,Adult,Adult,7,7,2018,5,26,2018
59659,Moving,Labrador Retriever/Pitbull,Dog,Male,Adoption,05/26/2018,06/08/2018,Adult,Adult,6,8,2018,5,26,2018
59659,Moving,Labrador Retriever/Pitbull,Dog,Male,Adoption,05/26/2018,07/27/2018,Adult,Adult,7,27,2018,5,26,2018
59660,Police Assist,Domestic Short Hair,Cat,Female,Reclaimed,05/26/2018,05/29/2018,Geriatric,Geriatric,5,29,2018,5,26,2018
59665,Stray,Beagle,Dog,Female,Reclaimed,05/27/2018,06/01/2018,Adult,Adult,6,1,2018,5,27,2018
59665,Stray,Beagle,Dog,Female,Adoption,05/27/2018,07/28/2018,Adult,Adult,7,28,2018,5,27,2018
59665,Stray,Beagle,Dog,Female,Reclaimed,05/27/2018,09/11/2018,Adult,Adult,9,11,2018,5,27,2018
59666,Sick/Injured,Labrador Retriever,Dog,Male,Adoption,05/27/2018,06/10/2018,Adult,Adult,6,10,2018,5,27,2018
59667,Stray,Domestic Short Hair,Cat,Male,Adoption,05/27/2018,07/03/2018,Adult,Adult,7,3,2018,5,27,2018
59668,Stray,Domestic Short Hair,Cat,Female,Adoption,05/27/2018,07/18/2018,Adult,Adult,7,18,2018,5,27,2018
59669,Stray,Domestic Short Hair,Cat,Female,Foster,05/27/2018,05/31/2018,Adult,Adult,5,31,2018,5,27,2018
59669,Stray,Domestic Short Hair,Cat,Female,Adoption,05/27/2018,06/26/2018,Adult,Adult,6,26,2018,5,27,2018
59670,Stray,Domestic Short Hair,Cat,Male,Foster,05/27/2018,05/31/2018,Adult,Adult,5,31,2018,5,27,2018
59670,Stray,Domestic Short Hair,Cat,Male,Adoption,05/27/2018,06/26/2018,Adult,Adult,6,26,2018,5,27,2018
59671,Stray,Domestic Short Hair,Cat,Female,Adoption,05/27/2018,06/13/2018,Adult,Adult,6,13,2018,5,27,2018
59673,Abandoned,Domestic Short Hair,Cat,Female,Adoption,05/28/2018,06/06/2018,Adult,Adult,6,6,2018,5,28,2018
59675,Sick/Injured,Domestic Short Hair,Cat,Female,Adoption,05/28/2018,08/17/2018,Adult,Adult,8,17,2018,5,28,2018
59676,Unable to Afford,Dachshund/Terrier,Dog,Female,Foster,05/28/2018,06/02/2018,Mature,Mature,6,2,2018,5,28,2018
59676,Unable to Afford,Dachshund/Terrier,Dog,Female,Foster,05/28/2018,06/12/2018,Mature,Mature,6,12,2018,5,28,2018
59676,Unable to Afford,Dachshund/Terrier,Dog,Female,Foster,05/28/2018,07/17/2018,Mature,Mature,7,17,2018,5,28,2018
59676,Unable to Afford,Dachshund/Terrier,Dog,Female,Adoption,05/28/2018,08/03/2018,Mature,Mature,8,3,2018,5,28,2018
59677,Unable to Afford,Dachshund/Terrier,Dog,Male,Adoption,05/28/2018,06/05/2018,Mature,Mature,6,5,2018,5,28,2018
59677,Unable to Afford,Dachshund/Terrier,Dog,Male,Adoption,05/28/2018,10/22/2018,Mature,Mature,10,22,2018,5,28,2018
59678,Unable to Afford,Terrier/Mix,Dog,Male,Adoption,05/28/2018,06/02/2018,Adult,Adult,6,2,2018,5,28,2018
59679,Unable to Afford,Cocker Spaniel/Pembroke Welsh Corgi,Dog,Female,Adoption,05/28/2018,06/01/2018,Adult,Adult,6,1,2018,5,28,2018
59680,Unable to Afford,Domestic Short Hair,Cat,Female,Adoption,05/28/2018,06/01/2018,Adult,Adult,6,1,2018,5,28,2018
59682,Stray,Hound/Retriever,Dog,Male,Adoption,05/29/2018,06/05/2018,Adult,Adult,6,5,2018,5,29,2018
59683,Stray,Domestic Short Hair,Cat,Male,Foster,05/29/2018,06/01/2018,Adult,Adult,6,1,2018,5,29,2018
59683,Stray,Domestic Short Hair,Cat,Male,Foster,05/29/2018,06/27/2018,Adult,Adult,6,27,2018,5,29,2018
59683,Stray,Domestic Short Hair,Cat,Male,Adoption,05/29/2018,08/03/2018,Adult,Adult,8,3,2018,5,29,2018
59684,Stray,Manx,Cat,Male,Foster,05/29/2018,06/01/2018,Kitten,Puppy,6,1,2018,5,29,2018
59685,Owner Deceased,Chihuahua,Dog,Male,Reclaimed,05/29/2018,05/30/2018,Mature,Mature,5,30,2018,5,29,2018
59686,Unable to Afford,Domestic Short Hair,Cat,Male,Stolen,05/29/2018,08/14/2018,Mature,Mature,8,14,2018,5,29,2018
59687,Stray,Domestic Short Hair,Cat,Female,Adoption,05/29/2018,07/03/2018,Adult,Adult,7,3,2018,5,29,2018
59688,Moving,Domestic Short Hair,Cat,Male,Adoption,05/29/2018,07/03/2018,Adult,Adult,7,3,2018,5,29,2018
59689,Stray,Domestic Short Hair,Cat,Male,Reclaimed,05/29/2018,05/30/2018,Adult,Adult,5,30,2018,5,29,2018
59689,Stray,Domestic Short Hair,Cat,Male,Adoption,05/29/2018,06/03/2018,Adult,Adult,6,3,2018,5,29,2018
59691,Stray,Golden Retriever/Chow Chow,Dog,Male,Reclaimed,05/29/2018,05/30/2018,Senior,Geriatric,5,30,2018,5,29,2018
59691,Stray,Golden Retriever/Chow Chow,Dog,Male,Adoption,05/29/2018,07/06/2018,Senior,Geriatric,7,6,2018,5,29,2018
59692,Stray,Coonhound/Beagle,Dog,Male,Reclaimed,05/29/2018,05/29/2018,Adult,Adult,5,29,2018,5,29,2018
59693,Stray,Heeler/Mix,Dog,Female,Reclaimed,05/29/2018,05/29/2018,Adult,Adult,5,29,2018,5,29,2018
59695,Incompatible with owner lifestyle,American Bulldog,Dog,Female,Adoption,05/29/2018,06/22/2018,Adult,Adult,6,22,2018,5,29,2018
59695,Incompatible with owner lifestyle,American Bulldog,Dog,Female,Adoption,05/29/2018,07/13/2018,Adult,Adult,7,13,2018,5,29,2018
59696,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/30/2018,05/30/2018,Adult,Adult,5,30,2018,5,30,2018
59696,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,05/30/2018,07/21/2018,Adult,Adult,7,21,2018,5,30,2018
59697,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/30/2018,05/30/2018,Adult,Adult,5,30,2018,5,30,2018
59697,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,05/30/2018,07/13/2018,Adult,Adult,7,13,2018,5,30,2018
59698,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/30/2018,05/30/2018,Adult,Adult,5,30,2018,5,30,2018
59698,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,05/30/2018,07/20/2018,Adult,Adult,7,20,2018,5,30,2018
59699,Litter relinquishment,Domestic Long Hair,Cat,Male,Foster,05/30/2018,05/30/2018,Adult,Adult,5,30,2018,5,30,2018
59699,Litter relinquishment,Domestic Long Hair,Cat,Male,Adoption,05/30/2018,07/21/2018,Adult,Adult,7,21,2018,5,30,2018
59700,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,05/30/2018,05/30/2018,Adult,Adult,5,30,2018,5,30,2018
59700,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,05/30/2018,08/04/2018,Adult,Adult,8,4,2018,5,30,2018
59701,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,05/30/2018,05/30/2018,Adult,Adult,5,30,2018,5,30,2018
59701,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,05/30/2018,08/04/2018,Adult,Adult,8,4,2018,5,30,2018
59702,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/30/2018,05/30/2018,Adult,Adult,5,30,2018,5,30,2018
59702,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,05/30/2018,07/20/2018,Adult,Adult,7,20,2018,5,30,2018
59703,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,05/30/2018,05/30/2018,Adult,Adult,5,30,2018,5,30,2018
59703,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,05/30/2018,07/14/2018,Adult,Adult,7,14,2018,5,30,2018
59705,Unsuitable Accommodation,Hound/Labrador Retriever,Dog,Male,Reclaimed,05/30/2018,05/31/2018,Adult,Adult,5,31,2018,5,30,2018
59706,Unsuitable Accommodation,Domestic Short Hair,Cat,Female,Adoption,05/30/2018,08/17/2018,Adult,Adult,8,17,2018,5,30,2018
59707,Unsuitable Accommodation,Domestic Short Hair,Cat,Male,Adoption,05/30/2018,08/03/2018,Adult,Adult,8,3,2018,5,30,2018
59709,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Female,Transfer,05/30/2018,07/08/2018,Adult,Adult,7,8,2018,5,30,2018
59710,Moving,Domestic Short Hair,Cat,Male,Transfer,05/30/2018,06/07/2018,Adult,Adult,6,7,2018,5,30,2018
59711,Stray,Labrador Retriever/Mix,Dog,Female,Adoption,05/30/2018,06/11/2018,Adult,Adult,6,11,2018,5,30,2018
59712,Stray,Husky,Dog,Female,Reclaimed,05/30/2018,05/30/2018,Adult,Adult,5,30,2018,5,30,2018
59713,Stray,Labrador Retriever/Mix,Dog,Female,Reclaimed,05/30/2018,05/30/2018,Senior,Senior,5,30,2018,5,30,2018
59716,Stray,Flat-Coated Retriever/Mix,Dog,Male,Foster,05/30/2018,06/16/2018,Senior,Senior,6,16,2018,5,30,2018
59716,Stray,Flat-Coated Retriever/Mix,Dog,Male,Adoption,05/30/2018,08/10/2018,Senior,Senior,8,10,2018,5,30,2018
59718,Stray,Bully Breed Mix,Dog,Female,Adoption,05/31/2018,06/13/2018,Adult,Adult,6,13,2018,5,31,2018
59721,Unsuitable Accommodation,Labrador Retriever/Great Dane,Dog,Female,Adoption,05/31/2018,06/09/2018,Adult,Adult,6,9,2018,5,31,2018
59724,Stray,Pitbull,Dog,Male,Adoption,05/31/2018,09/16/2018,Adult,Adult,9,16,2018,5,31,2018
59725,Stray,Husky,Dog,Female,Reclaimed,05/31/2018,06/01/2018,Senior,Geriatric,6,1,2018,5,31,2018
59726,Unsuitable Accommodation,Great Dane,Dog,Female,Adoption,06/01/2018,06/11/2018,Mature,Mature,6,11,2018,6,1,2018
59727,Biting,Anatolian Shepherd,Dog,Male,Transfer,06/01/2018,06/13/2018,Adult,Adult,6,13,2018,6,1,2018
59728,Stray,Scottish Terrier,Dog,Male,Adoption,06/01/2018,06/08/2018,Adult,Adult,6,8,2018,6,1,2018
59729,Stray,Beagle,Dog,Female,Adoption,06/01/2018,07/17/2018,Mature,Mature,7,17,2018,6,1,2018
59733,Transfer from Other Shelter,Bully Breed Mix,Dog,Male,Foster,06/01/2018,06/01/2018,Adult,Adult,6,1,2018,6,1,2018
59733,Transfer from Other Shelter,Bully Breed Mix,Dog,Male,Adoption,06/01/2018,06/07/2018,Adult,Adult,6,7,2018,6,1,2018
59735,Transfer from Other Shelter,Bully Breed Mix,Dog,Female,Foster,06/01/2018,06/01/2018,Adult,Adult,6,1,2018,6,1,2018
59735,Transfer from Other Shelter,Bully Breed Mix,Dog,Female,Adoption,06/01/2018,06/06/2018,Adult,Adult,6,6,2018,6,1,2018
59736,Transfer from Other Shelter,Bully Breed Mix,Dog,Male,Foster,06/01/2018,06/01/2018,Adult,Adult,6,1,2018,6,1,2018
59736,Transfer from Other Shelter,Bully Breed Mix,Dog,Male,Adoption,06/01/2018,06/07/2018,Adult,Adult,6,7,2018,6,1,2018
59738,Incompatible with owner lifestyle,Shep Mix,Dog,Male,Reclaimed,06/02/2018,06/02/2018,Adult,Adult,6,2,2018,6,2,2018
59739,Incompatible with owner lifestyle,Domestic Short Hair,Cat,Male,Adoption,06/02/2018,06/18/2018,Mature,Mature,6,18,2018,6,2,2018
59740,Stray,Domestic Medium Hair,Cat,Male,Transfer,06/02/2018,06/05/2018,Mature,Mature,6,5,2018,6,2,2018
59741,Stray,Domestic Short Hair,Cat,Male,Adoption,06/02/2018,07/14/2018,Mature,Mature,7,14,2018,6,2,2018
59742,Litter relinquishment,Domestic Long Hair,Cat,Female,Foster,06/02/2018,06/06/2018,Kitten,Puppy,6,6,2018,6,2,2018
59743,Litter relinquishment,Domestic Long Hair,Cat,Male,Foster,06/02/2018,06/05/2018,Kitten,Puppy,6,5,2018,6,2,2018
59744,Litter relinquishment,Domestic Long Hair,Cat,Male,Foster,06/02/2018,06/05/2018,Adult,Adult,6,5,2018,6,2,2018
59744,Litter relinquishment,Domestic Long Hair,Cat,Male,Adoption,06/02/2018,07/06/2018,Adult,Adult,7,6,2018,6,2,2018
59745,Litter relinquishment,Domestic Medium Hair,Cat,Male,Foster,06/02/2018,06/05/2018,Adult,Adult,6,5,2018,6,2,2018
59745,Litter relinquishment,Domestic Medium Hair,Cat,Male,Adoption,06/02/2018,07/06/2018,Adult,Adult,7,6,2018,6,2,2018
59746,Litter relinquishment,Domestic Long Hair,Cat,Male,Foster,06/02/2018,06/06/2018,Kitten,Puppy,6,6,2018,6,2,2018
59747,Litter relinquishment,Domestic Long Hair,Cat,Male,Foster,06/02/2018,06/06/2018,Kitten,Puppy,6,6,2018,6,2,2018
59748,Litter relinquishment,Domestic Long Hair,Cat,Female,Foster,06/02/2018,06/06/2018,Kitten,Puppy,6,6,2018,6,2,2018
59749,Stray,Maltese,Dog,Female,Reclaimed,06/02/2018,06/02/2018,Adult,Adult,6,2,2018,6,2,2018
59750,Stray,Husky,Dog,Male,Reclaimed,06/02/2018,06/04/2018,Senior,Senior,6,4,2018,6,2,2018
59751,Moving,Poodle,Dog,Female,Adoption,06/03/2018,06/09/2018,Adult,Adult,6,9,2018,6,3,2018
59752,Stray,Domestic Short Hair,Cat,Male,Foster,06/03/2018,06/05/2018,Adult,Adult,6,5,2018,6,3,2018
59752,Stray,Domestic Short Hair,Cat,Male,Adoption,06/03/2018,07/15/2018,Adult,Adult,7,15,2018,6,3,2018
59754,Stray,Pitbull,Dog,Female,Reclaimed,06/04/2018,06/10/2018,Mature,Senior,6,10,2018,6,4,2018
59755,Stray,Pit Bull Terrier/Mix,Dog,Female,Adoption,06/04/2018,06/15/2018,Adult,Adult,6,15,2018,6,4,2018
59755,Stray,Pit Bull Terrier/Mix,Dog,Female,Adoption,06/04/2018,12/08/2018,Adult,Adult,12,8,2018,6,4,2018
59757,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/04/2018,06/12/2018,Adult,Adult,6,12,2018,6,4,2018
59757,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/04/2018,06/28/2018,Adult,Adult,6,28,2018,6,4,2018
59757,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/04/2018,07/15/2018,Adult,Adult,7,15,2018,6,4,2018
59758,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/04/2018,06/12/2018,Adult,Adult,6,12,2018,6,4,2018
59758,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/04/2018,06/28/2018,Adult,Adult,6,28,2018,6,4,2018
59758,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/04/2018,07/01/2018,Adult,Adult,7,1,2018,6,4,2018
59759,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/04/2018,06/28/2018,Adult,Adult,6,28,2018,6,4,2018
59759,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/04/2018,07/01/2018,Adult,Adult,7,1,2018,6,4,2018
59760,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/04/2018,06/10/2018,Adult,Adult,6,10,2018,6,4,2018
59760,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/04/2018,08/07/2018,Adult,Adult,8,7,2018,6,4,2018
59760,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/04/2018,08/19/2018,Adult,Adult,8,19,2018,6,4,2018
59761,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/04/2018,06/10/2018,Adult,Adult,6,10,2018,6,4,2018
59761,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/04/2018,08/07/2018,Adult,Adult,8,7,2018,6,4,2018
59761,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/04/2018,08/21/2018,Adult,Adult,8,21,2018,6,4,2018
59761,Litter relinquishment,Domestic Short Hair,Cat,Male,Reclaimed,06/04/2018,10/04/2018,Adult,Adult,10,4,2018,6,4,2018
59762,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/04/2018,06/10/2018,Adult,Adult,6,10,2018,6,4,2018
59762,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/04/2018,08/03/2018,Adult,Adult,8,3,2018,6,4,2018
59762,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/04/2018,11/26/2018,Adult,Adult,11,26,2018,6,4,2018
59763,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/04/2018,06/10/2018,Kitten,Puppy,6,10,2018,6,4,2018
59764,Incompatible with owner lifestyle,Shep Mix/Hound,Dog,Female,Adoption,06/05/2018,06/22/2018,Adult,Adult,6,22,2018,6,5,2018
59765,Stray,Labrador Retriever,Dog,Female,Reclaimed,06/05/2018,06/11/2018,Mature,Mature,6,11,2018,6,5,2018
59767,Stray,German Shepherd Dog,Dog,Male,Adoption,06/05/2018,07/06/2018,Adult,Adult,7,6,2018,6,5,2018
59768,Stray,Scottish Terrier Scottie,Dog,Male,Reclaimed,06/05/2018,06/05/2018,Mature,Senior,6,5,2018,6,5,2018
59769,Stray,Redbone Coonhound,Dog,Female,Reclaimed,06/05/2018,06/05/2018,Adult,Adult,6,5,2018,6,5,2018
59770,Stray,Golden Retriever/Sheltie,Dog,Female,Reclaimed,06/05/2018,06/06/2018,Senior,Senior,6,6,2018,6,5,2018
59774,Stray,Domestic Short Hair,Cat,Male,Foster,06/05/2018,06/08/2018,Adult,Adult,6,8,2018,6,5,2018
59774,Stray,Domestic Short Hair,Cat,Male,Foster,06/05/2018,06/15/2018,Adult,Adult,6,15,2018,6,5,2018
59774,Stray,Domestic Short Hair,Cat,Male,Adoption,06/05/2018,07/20/2018,Adult,Adult,7,20,2018,6,5,2018
59779,Transfer from Other Shelter,Bully Breed Mix,Dog,Male,Foster,06/06/2018,05/19/2018,Adult,Adult,5,19,2018,6,6,2018
59779,Transfer from Other Shelter,Bully Breed Mix,Dog,Male,Foster,06/06/2018,06/14/2018,Adult,Adult,6,14,2018,6,6,2018
59779,Transfer from Other Shelter,Bully Breed Mix,Dog,Male,Adoption,06/06/2018,07/13/2018,Adult,Adult,7,13,2018,6,6,2018
59780,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,06/08/2018,Adult,Adult,6,8,2018,6,6,2018
59780,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,07/03/2018,Adult,Adult,7,3,2018,6,6,2018
59780,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/06/2018,07/19/2018,Adult,Adult,7,19,2018,6,6,2018
59781,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,06/08/2018,Adult,Adult,6,8,2018,6,6,2018
59781,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,07/03/2018,Adult,Adult,7,3,2018,6,6,2018
59781,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/06/2018,07/21/2018,Adult,Adult,7,21,2018,6,6,2018
59782,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,06/08/2018,Adult,Adult,6,8,2018,6,6,2018
59782,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,07/03/2018,Adult,Adult,7,3,2018,6,6,2018
59782,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/06/2018,07/17/2018,Adult,Adult,7,17,2018,6,6,2018
59783,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/06/2018,06/08/2018,Adult,Adult,6,8,2018,6,6,2018
59783,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/06/2018,07/03/2018,Adult,Adult,7,3,2018,6,6,2018
59783,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/06/2018,07/20/2018,Adult,Adult,7,20,2018,6,6,2018
59784,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/06/2018,06/08/2018,Adult,Adult,6,8,2018,6,6,2018
59784,Litter relinquishment,Domestic Short Hair,Cat,Male,Foster,06/06/2018,07/03/2018,Adult,Adult,7,3,2018,6,6,2018
59784,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/06/2018,07/14/2018,Adult,Adult,7,14,2018,6,6,2018
59785,Litter relinquishment,Domestic Medium Hair,Cat,Female,Foster,06/06/2018,06/08/2018,Adult,Adult,6,8,2018,6,6,2018
59785,Litter relinquishment,Domestic Medium Hair,Cat,Female,Foster,06/06/2018,07/03/2018,Adult,Adult,7,3,2018,6,6,2018
59785,Litter relinquishment,Domestic Medium Hair,Cat,Female,Foster,06/06/2018,08/24/2018,Adult,Adult,8,24,2018,6,6,2018
59785,Litter relinquishment,Domestic Medium Hair,Cat,Female,Foster,06/06/2018,09/02/2018,Adult,Adult,9,2,2018,6,6,2018
59785,Litter relinquishment,Domestic Medium Hair,Cat,Female,Adoption,06/06/2018,09/30/2018,Adult,Adult,9,30,2018,6,6,2018
59786,Stray,Domestic Short Hair,Cat,Male,Foster,06/06/2018,06/17/2018,Adult,Adult,6,17,2018,6,6,2018
59786,Stray,Domestic Short Hair,Cat,Male,Foster,06/06/2018,07/08/2018,Adult,Adult,7,8,2018,6,6,2018
59786,Stray,Domestic Short Hair,Cat,Male,Foster,06/06/2018,07/19/2018,Adult,Adult,7,19,2018,6,6,2018
59786,Stray,Domestic Short Hair,Cat,Male,Adoption,06/06/2018,07/26/2018,Adult,Adult,7,26,2018,6,6,2018
59787,Stray,Domestic Short Hair,Cat,Male,Foster,06/06/2018,06/17/2018,Adult,Adult,6,17,2018,6,6,2018
59787,Stray,Domestic Short Hair,Cat,Male,Foster,06/06/2018,07/08/2018,Adult,Adult,7,8,2018,6,6,2018
59787,Stray,Domestic Short Hair,Cat,Male,Foster,06/06/2018,07/19/2018,Adult,Adult,7,19,2018,6,6,2018
59787,Stray,Domestic Short Hair,Cat,Male,Adoption,06/06/2018,07/26/2018,Adult,Adult,7,26,2018,6,6,2018
59788,Stray,Domestic Short Hair,Cat,Male,Foster,06/06/2018,06/17/2018,Adult,Adult,6,17,2018,6,6,2018
59788,Stray,Domestic Short Hair,Cat,Male,Foster,06/06/2018,07/08/2018,Adult,Adult,7,8,2018,6,6,2018
59788,Stray,Domestic Short Hair,Cat,Male,Foster,06/06/2018,07/19/2018,Adult,Adult,7,19,2018,6,6,2018
59788,Stray,Domestic Short Hair,Cat,Male,Adoption,06/06/2018,08/01/2018,Adult,Adult,8,1,2018,6,6,2018
59789,Litter relinquishment,Domestic Short Hair,Cat,Male,Adoption,06/06/2018,06/22/2018,Adult,Adult,6,22,2018,6,6,2018
59790,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,06/08/2018,Adult,Adult,6,8,2018,6,6,2018
59790,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,06/19/2018,Adult,Adult,6,19,2018,6,6,2018
59790,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/06/2018,07/31/2018,Adult,Adult,7,31,2018,6,6,2018
59791,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,06/08/2018,Adult,Adult,6,8,2018,6,6,2018
59791,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,06/19/2018,Adult,Adult,6,19,2018,6,6,2018
59791,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,08/11/2018,Adult,Adult,8,11,2018,6,6,2018
59791,Litter relinquishment,Domestic Short Hair,Cat,Female,Foster,06/06/2018,11/18/2018,Adult,Adult,11,18,2018,6,6,2018
59791,Litter relinquishment,Domestic Short Hair,Cat,Female,Adoption,06/06/2018,12/24/2018,Adult,Adult,12,24,2018,6,6,2018
