id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakeDate,movementDate,CatAgeGroup,DogAgeGroup,movementMonth,movementDay,movementYear,intakeMonth,intakeDay,intakeYear
61957,Stray,Tonya,Domestic Medium Hair,Torbie,Cat,3 years 6 months.,Female,Adoption,12/18/2018,01/18/2019,Adult,Adult,01,18,2019,12,18,2018
61958,Unable to Afford,Grey Storm,Domestic Short Hair,Grey,Cat,1 year 10 months.,Male,Adoption,12/18/2018,12/24/2018,Adolescent,Adolescent,12,24,2018,12,18,2018
61959,Unable to Afford,Ms.Tabby Tornado,Domestic Short Hair,Black and Brown,Cat,1 year 10 months.,Female,Adoption,12/18/2018,12/24/2018,Adolescent,Adolescent,12,24,2018,12,18,2018
61961,Stray,Woong,Chihuahua,Tan,Dog,2 years 6 months.,Male,Adoption,12/18/2018,01/05/2019,Adult,Adult,01,05,2019,12,18,2018
61965,Unsuitable Accommodation,Zink,Shih Tzu/Poodle,Black and grey,Dog,2 years 5 months.,Male,Foster,12/18/2018,02/19/2019,Adult,Adult,02,19,2019,12,18,2018
61965,Unsuitable Accommodation,Zink,Shih Tzu/Poodle,Black and grey,Dog,2 years 5 months.,Male,Adoption,12/18/2018,05/14/2019,Adult,Adult,05,14,2019,12,18,2018
61966,Unsuitable Accommodation,Copper,"Schnauzer, Standard/Poodle",Grey and White,Dog,2 years 4 months.,Male,Foster,12/18/2018,02/23/2019,Adult,Adult,02,23,2019,12,18,2018
61966,Unsuitable Accommodation,Copper,"Schnauzer, Standard/Poodle",Grey and White,Dog,2 years 4 months.,Male,Foster,12/18/2018,03/08/2019,Adult,Adult,03,08,2019,12,18,2018
61966,Unsuitable Accommodation,Copper,"Schnauzer, Standard/Poodle",Grey and White,Dog,2 years 4 months.,Male,Foster,12/18/2018,04/11/2019,Adult,Adult,04,11,2019,12,18,2018
61966,Unsuitable Accommodation,Copper,"Schnauzer, Standard/Poodle",Grey and White,Dog,2 years 4 months.,Male,Foster,12/18/2018,05/26/2019,Adult,Adult,05,26,2019,12,18,2018
61966,Unsuitable Accommodation,Copper,"Schnauzer, Standard/Poodle",Grey and White,Dog,2 years 4 months.,Male,Foster,12/18/2018,06/04/2019,Adult,Adult,06,04,2019,12,18,2018
61966,Unsuitable Accommodation,Copper,"Schnauzer, Standard/Poodle",Grey and White,Dog,2 years 4 months.,Male,Adoption,12/18/2018,06/13/2019,Adult,Adult,06,13,2019,12,18,2018
61968,Unable to Afford,Lucy Sophia,Domestic Short Hair,Tabbico,Cat,1 year 8 months.,Female,Foster,12/18/2018,12/22/2018,Adolescent,Adolescent,12,22,2018,12,18,2018
61968,Unable to Afford,Lucy Sophia,Domestic Short Hair,Tabbico,Cat,1 year 8 months.,Female,Foster,12/18/2018,01/04/2019,Adolescent,Adolescent,01,04,2019,12,18,2018
61968,Unable to Afford,Lucy Sophia,Domestic Short Hair,Tabbico,Cat,1 year 8 months.,Female,Adoption,12/18/2018,01/31/2019,Adolescent,Adolescent,01,31,2019,12,18,2018
61969,Stray,Antonio,Domestic Short Hair,Orange,Cat,5 years 7 months.,Male,Adoption,12/18/2018,02/01/2019,Adult,Adult,02,01,2019,12,18,2018
61970,Stray,Sammy,Beagle,Tricolour,Dog,11 years 7 months.,Male,Reclaimed,12/18/2018,12/19/2018,Senior,Senior,12,19,2018,12,18,2018
61973,Stray,Violet,Domestic Medium Hair,Grey,Cat,17 years 6 months.,Female,Reclaimed,12/19/2018,12/21/2018,Geriatric,Geriatric,12,21,2018,12,19,2018
61975,Incompatible with owner lifestyle,Blu,Shar Pei/Mix,Grey,Dog,8 years 6 months.,Male,Foster,12/19/2018,01/14/2019,Mature,Mature,01,14,2019,12,19,2018
61975,Incompatible with owner lifestyle,Blu,Shar Pei/Mix,Grey,Dog,8 years 6 months.,Male,Adoption,12/19/2018,01/16/2019,Mature,Mature,01,16,2019,12,19,2018
61975,Incompatible with owner lifestyle,Blu,Shar Pei/Mix,Grey,Dog,8 years 6 months.,Male,Adoption,12/19/2018,08/16/2019,Mature,Mature,08,16,2019,12,19,2018
61976,Stray,Ruby,Bully Breed Mix,Tan,Dog,2 years 8 months.,Female,Reclaimed,12/19/2018,12/22/2018,Adult,Adult,12,22,2018,12,19,2018
61977,Incompatible with owner lifestyle,Buddy Chihuahua,Chihuahua,Black and Tan,Dog,3 years 6 months.,Male,Transfer,12/19/2018,12/20/2018,Adult,Adult,12,20,2018,12,19,2018
61978,Stray,grey cat,Domestic Short Hair,Grey,Cat,7 years 5 months.,Unknown,Transfer,12/19/2018,12/20/2018,Mature,Mature,12,20,2018,12,19,2018
61979,Unable to Afford,Sherlock,Domestic Short Hair,Black and White,Cat,1 year 11 months.,Male,Foster,12/19/2018,12/21/2018,Adolescent,Adolescent,12,21,2018,12,19,2018
61979,Unable to Afford,Sherlock,Domestic Short Hair,Black and White,Cat,1 year 11 months.,Male,Adoption,12/19/2018,01/16/2019,Adolescent,Adolescent,01,16,2019,12,19,2018
61980,Unable to Afford,Watson,Domestic Short Hair,Black,Cat,1 year 9 months.,Male,Foster,12/19/2018,12/21/2018,Adolescent,Adolescent,12,21,2018,12,19,2018
61980,Unable to Afford,Watson,Domestic Short Hair,Black,Cat,1 year 9 months.,Male,Adoption,12/19/2018,01/16/2019,Adolescent,Adolescent,01,16,2019,12,19,2018
61987,Incompatible with owner lifestyle,Mister,Domestic Short Hair,Brown and Black,Cat,5 years 6 months.,Male,Adoption,12/20/2018,02/01/2019,Adult,Adult,02,01,2019,12,20,2018
61988,Incompatible with owner lifestyle,Ellie,Domestic Long Hair,Grey,Cat,12 years 1 month.,Female,Adoption,12/20/2018,01/04/2019,Senior,Geriatric,01,04,2019,12,20,2018
61989,Stray,Brewster,Shih Tzu/Poodle,Black and White,Dog,7 years 11 months.,Male,Reclaimed,12/20/2018,12/20/2018,Mature,Mature,12,20,2018,12,20,2018
61990,Stray,Coco,Heeler,Red and White,Dog,3 years 0 months.,Female,Reclaimed,12/20/2018,12/20/2018,Adult,Adult,12,20,2018,12,20,2018
61991,Unable to Afford,Shadow,Husky,White,Dog,4 years 3 months.,Male,Adoption,12/20/2018,12/31/2018,Adult,Adult,12,31,2018,12,20,2018
61992,Incompatible with owner lifestyle,Rocks,Cattle Dog,Black merle,Dog,2 years 6 months.,Male,Adoption,12/20/2018,01/07/2019,Adult,Adult,01,07,2019,12,20,2018
61992,Incompatible with owner lifestyle,Rocks,Cattle Dog,Black merle,Dog,2 years 6 months.,Male,Adoption,12/20/2018,01/11/2019,Adult,Adult,01,11,2019,12,20,2018
61993,Incompatible with owner lifestyle,Sissy,Terrier,Red and Black,Dog,5 years 6 months.,Female,Adoption,12/21/2018,12/31/2018,Adult,Adult,12,31,2018,12,21,2018
61994,Stray,Orange You Glad I Didn`t Say Banana,Domestic Short Hair,Orange,Cat,5 years 6 months.,Male,Adoption,12/21/2018,02/19/2019,Adult,Adult,02,19,2019,12,21,2018
61995,Owner Deceased,Monsieur Handsome,Domestic Medium Hair,Black and White,Cat,1 year 11 months.,Male,Adoption,12/21/2018,01/24/2019,Adolescent,Adolescent,01,24,2019,12,21,2018
61996,Owner Deceased,Lord Gorgeous,Domestic Medium Hair,Black and Brown,Cat,2 years 6 months.,Male,Adoption,12/21/2018,01/07/2019,Adult,Adult,01,07,2019,12,21,2018
61997,Owner Deceased,Madame Stunning,Domestic Medium Hair,Black and Brown,Cat,2 years 6 months.,Female,Adoption,12/21/2018,01/29/2019,Adult,Adult,01,29,2019,12,21,2018
61998,Owner Deceased,Master Charming,Domestic Medium Hair,Black and Tan,Cat,2 years 6 months.,Male,Adoption,12/21/2018,01/07/2019,Adult,Adult,01,07,2019,12,21,2018
61999,Moving,Luna,Bully Breed Mix,Black and White,Dog,3 years 6 months.,Female,Adoption,12/21/2018,12/27/2018,Adult,Adult,12,27,2018,12,21,2018
62000,Moving,Nell,Domestic Short Hair,Black,Cat,1 year 11 months.,Female,Foster,12/21/2018,12/30/2018,Adolescent,Adolescent,12,30,2018,12,21,2018
62000,Moving,Nell,Domestic Short Hair,Black,Cat,1 year 11 months.,Female,Adoption,12/21/2018,01/19/2019,Adolescent,Adolescent,01,19,2019,12,21,2018
62001,Moving,Pachi,Domestic Short Hair,Black and grey,Cat,1 year 11 months.,Male,Foster,12/21/2018,12/30/2018,Adolescent,Adolescent,12,30,2018,12,21,2018
62001,Moving,Pachi,Domestic Short Hair,Black and grey,Cat,1 year 11 months.,Male,Adoption,12/21/2018,01/19/2019,Adolescent,Adolescent,01,19,2019,12,21,2018
62002,Police Assist,Mae,Beagle,Tricolour,Dog,15 years 6 months.,Female,Reclaimed,12/21/2018,12/22/2018,Geriatric,Geriatric,12,22,2018,12,21,2018
62004,Landlord issues,Riley,Domestic Short Hair,Orange,Cat,2 years 0 months.,Male,Adoption,12/22/2018,01/05/2019,Adult,Adult,01,05,2019,12,22,2018
62006,Incompatible with owner lifestyle,Tank,Domestic Short Hair,Black and Brown,Cat,6 years 3 months.,Male,Adoption,12/23/2018,01/07/2019,Adult,Mature,01,07,2019,12,23,2018
62006,Incompatible with owner lifestyle,Tank,Domestic Short Hair,Black and Brown,Cat,6 years 3 months.,Male,Adoption,12/23/2018,01/16/2019,Adult,Mature,01,16,2019,12,23,2018
62007,Stray,Jessie,Domestic Short Hair,Tortoiseshell,Cat,2 years 2 months.,Female,Adoption,12/23/2018,01/31/2019,Adult,Adult,01,31,2019,12,23,2018
62008,Stray,Missy,Australian Shepherd/Chow Chow,Black,Dog,11 years 7 months.,Female,Reclaimed,12/24/2018,12/24/2018,Senior,Senior,12,24,2018,12,24,2018
62009,Stray,Jackson Drake,Bully Breed Mix,Grey,Dog,2 years 0 months.,Male,Foster,12/24/2018,02/11/2019,Adult,Adult,02,11,2019,12,24,2018
62009,Stray,Jackson Drake,Bully Breed Mix,Grey,Dog,2 years 0 months.,Male,Adoption,12/24/2018,03/05/2019,Adult,Adult,03,05,2019,12,24,2018
62011,Stray,Bella,Bloodhound,Red,Dog,11 years 10 months.,Female,Reclaimed,12/24/2018,12/24/2018,Senior,Senior,12,24,2018,12,24,2018
62013,Stray,Sasha,Husky,Tan and White,Dog,2 years 0 months.,Female,Reclaimed,12/24/2018,12/26/2018,Adult,Adult,12,26,2018,12,24,2018
62014,Unsuitable Accommodation,Duke,Dachshund,Red,Dog,13 years 0 months.,Male,Adoption,12/26/2018,01/04/2019,Senior,Geriatric,01,04,2019,12,26,2018
62016,Unable to Afford,Josie,Rat Terrier,Tricolour,Dog,2 years 6 months.,Female,Foster,12/26/2018,01/09/2019,Adult,Adult,01,09,2019,12,26,2018
62016,Unable to Afford,Josie,Rat Terrier,Tricolour,Dog,2 years 6 months.,Female,Adoption,12/26/2018,01/31/2019,Adult,Adult,01,31,2019,12,26,2018
62016,Unable to Afford,Josie,Rat Terrier,Tricolour,Dog,2 years 6 months.,Female,Adoption,12/26/2018,02/06/2019,Adult,Adult,02,06,2019,12,26,2018
62017,Moving,Violet,Domestic Short Hair,Black,Cat,2 years 4 months.,Female,Adoption,12/26/2018,12/29/2018,Adult,Adult,12,29,2018,12,26,2018
62018,Stray,Fuzzy Bear,Retriever/Mix,Black,Dog,3 years 2 months.,Male,Adoption,12/26/2018,01/07/2019,Adult,Adult,01,07,2019,12,26,2018
62018,Stray,Fuzzy Bear,Retriever/Mix,Black,Dog,3 years 2 months.,Male,Adoption,12/26/2018,01/09/2019,Adult,Adult,01,09,2019,12,26,2018
62020,Incompatible with other pets,Poppy,Dachshund/Mix,Black and Brown,Dog,4 years 0 months.,Female,Adoption,12/26/2018,01/09/2019,Adult,Adult,01,09,2019,12,26,2018
62021,Incompatible with owner lifestyle,Rose,German Shepherd Dog,Black and Tan,Dog,2 years 5 months.,Female,Foster,12/26/2018,12/30/2018,Adult,Adult,12,30,2018,12,26,2018
62021,Incompatible with owner lifestyle,Rose,German Shepherd Dog,Black and Tan,Dog,2 years 5 months.,Female,Adoption,12/26/2018,01/08/2019,Adult,Adult,01,08,2019,12,26,2018
62023,Stray,Dippy the Beachcomber,Boxer/American Staffordshire Terrier,Tricolour,Dog,9 years 3 months.,Male,Adoption,12/27/2018,01/23/2019,Mature,Senior,01,23,2019,12,27,2018
62024,Stray,Juice,Domestic Short Hair,Orange and White,Cat,2 years 7 months.,Male,Adoption,12/27/2018,01/10/2019,Adult,Adult,01,10,2019,12,27,2018
62024,Stray,Juice,Domestic Short Hair,Orange and White,Cat,2 years 7 months.,Male,Adoption,12/27/2018,09/29/2020,Adult,Adult,09,29,2020,12,27,2018
62025,Incompatible with owner lifestyle,Kitty,Domestic Short Hair,Calico,Cat,7 years 6 months.,Female,Adoption,12/27/2018,01/11/2019,Mature,Mature,01,11,2019,12,27,2018
62027,Stray,Orange Blossom,Domestic Short Hair,Orange,Cat,5 years 10 months.,Female,Adoption,12/27/2018,01/10/2019,Adult,Adult,01,10,2019,12,27,2018
62028,Stray,Bear,Pug,Brown and Black,Dog,11 years 6 months.,Male,Reclaimed,12/27/2018,12/28/2018,Senior,Senior,12,28,2018,12,27,2018
62029,Abandoned,Mariah,Hound,Black and Brindle,Dog,2 years 3 months.,Female,Adoption,12/27/2018,01/08/2019,Adult,Adult,01,08,2019,12,27,2018
62031,Behavioral Issues,Hunter,Domestic Short Hair,Grey and White,Cat,17 years 6 months.,Male,Foster,12/28/2018,01/08/2019,Geriatric,Geriatric,01,08,2019,12,28,2018
62031,Behavioral Issues,Hunter,Domestic Short Hair,Grey and White,Cat,17 years 6 months.,Male,Foster,12/28/2018,03/18/2019,Geriatric,Geriatric,03,18,2019,12,28,2018
62031,Behavioral Issues,Hunter,Domestic Short Hair,Grey and White,Cat,17 years 6 months.,Male,Adoption,12/28/2018,05/10/2019,Geriatric,Geriatric,05,10,2019,12,28,2018
62033,Incompatible with owner lifestyle,Powder,Siamese/Egyptian Mau,Lynx point,Cat,2 years 0 months.,Male,Adoption,12/28/2018,01/04/2019,Adult,Adult,01,04,2019,12,28,2018
62034,Stray,Depo,Mix,Brindle,Dog,4 years 3 months.,Male,Reclaimed,12/29/2018,12/29/2018,Adult,Adult,12,29,2018,12,29,2018
62035,Stray,Cassie,Domestic Short Hair,Black and Brown,Cat,3 years 7 months.,Female,Adoption,12/29/2018,01/26/2019,Adult,Adult,01,26,2019,12,29,2018
62035,Stray,Cassie,Domestic Short Hair,Black and Brown,Cat,3 years 7 months.,Female,Adoption,12/29/2018,01/28/2019,Adult,Adult,01,28,2019,12,29,2018
62037,Unsuitable Accommodation,Diogie,Mix,Tan and White,Dog,5 years 0 months.,Male,Reclaimed,12/29/2018,01/02/2019,Adult,Adult,01,02,2019,12,29,2018
62042,Unsuitable Accommodation,Little Ann,Labrador Retriever,Black and White,Dog,2 years 3 months.,Female,Adoption,12/29/2018,01/09/2019,Adult,Adult,01,09,2019,12,29,2018
62043,Police Assist,Duke,Bully Breed Mix,Grey and White,Dog,1 year 8 months.,Male,Reclaimed,12/30/2018,01/02/2019,Adolescent,Adolescent,01,02,2019,12,30,2018
62045,Stray,Tori,Domestic Short Hair,Torbie,Cat,3 years 0 months.,Female,Adoption,12/31/2018,01/24/2019,Adult,Adult,01,24,2019,12,31,2018
62046,Unable to Afford,Ursala,Domestic Short Hair,Tortoiseshell,Cat,3 years 7 months.,Female,Foster,12/31/2018,12/31/2018,Adult,Adult,12,31,2018,12,31,2018
62046,Unable to Afford,Ursala,Domestic Short Hair,Tortoiseshell,Cat,3 years 7 months.,Female,Adoption,12/31/2018,02/22/2019,Adult,Adult,02,22,2019,12,31,2018
62047,Unable to Afford,Bear,Domestic Short Hair,Buff,Cat,1 year 6 months.,Male,Foster,12/31/2018,12/31/2018,Adolescent,Adolescent,12,31,2018,12,31,2018
62047,Unable to Afford,Bear,Domestic Short Hair,Buff,Cat,1 year 6 months.,Male,Adoption,12/31/2018,02/21/2019,Adolescent,Adolescent,02,21,2019,12,31,2018
62048,Unable to Afford,Molly,Domestic Short Hair,Tortoiseshell,Cat,1 year 6 months.,Female,Foster,12/31/2018,12/31/2018,Adolescent,Adolescent,12,31,2018,12,31,2018
62048,Unable to Afford,Molly,Domestic Short Hair,Tortoiseshell,Cat,1 year 6 months.,Female,Adoption,12/31/2018,02/21/2019,Adolescent,Adolescent,02,21,2019,12,31,2018
62049,Unable to Afford,Frack,Domestic Short Hair,Tortoiseshell,Cat,2 years 3 months.,Female,Foster,12/31/2018,12/31/2018,Adult,Adult,12,31,2018,12,31,2018
62049,Unable to Afford,Frack,Domestic Short Hair,Tortoiseshell,Cat,2 years 3 months.,Female,Adoption,12/31/2018,02/22/2019,Adult,Adult,02,22,2019,12,31,2018
62050,Unable to Afford,Frick,Domestic Short Hair,Tortoiseshell,Cat,1 year 6 months.,Female,Foster,12/31/2018,12/31/2018,Adolescent,Adolescent,12,31,2018,12,31,2018
62050,Unable to Afford,Frick,Domestic Short Hair,Tortoiseshell,Cat,1 year 6 months.,Female,Adoption,12/31/2018,02/22/2019,Adolescent,Adolescent,02,22,2019,12,31,2018
62051,Unsuitable Accommodation,Shooter Jennings,Great Pyrenees,White,Dog,3 years 7 months.,Male,Transfer,12/31/2018,01/04/2019,Adult,Adult,01,04,2019,12,31,2018
62054,Stray,Jolene,Domestic Short Hair,White and Black,Cat,2 years 6 months.,Female,Adoption,01/02/2019,01/28/2019,Adult,Adult,01,28,2019,01,02,2019
62055,Stray,Natasha,Domestic Short Hair,Torbie,Cat,2 years 6 months.,Female,Adoption,01/02/2019,01/23/2019,Adult,Adult,01,23,2019,01,02,2019
62055,Stray,Natasha,Domestic Short Hair,Torbie,Cat,2 years 6 months.,Female,Adoption,01/02/2019,01/25/2020,Adult,Adult,01,25,2020,01,02,2019
62059,Incompatible with owner lifestyle,Pedro,Staffordshire Bull Terrier,Brindle and White,Dog,3 years 9 months.,Male,Adoption,01/02/2019,01/09/2019,Adult,Adult,01,09,2019,01,02,2019
62059,Incompatible with owner lifestyle,Pedro,Staffordshire Bull Terrier,Brindle and White,Dog,3 years 9 months.,Male,Reclaimed,01/02/2019,05/01/2019,Adult,Adult,05,01,2019,01,02,2019
62059,Incompatible with owner lifestyle,Pedro,Staffordshire Bull Terrier,Brindle and White,Dog,3 years 9 months.,Male,Adoption,01/02/2019,05/10/2019,Adult,Adult,05,10,2019,01,02,2019
62060,Stray,Conrad,Saint Bernard,"Brown, Black and White",Dog,4 years 5 months.,Male,Adoption,01/03/2019,01/09/2019,Adult,Adult,01,09,2019,01,03,2019
62061,Stray,Major Payne,Domestic Short Hair,"Brown, Black and White",Cat,3 years 1 month.,Male,Adoption,01/03/2019,02/01/2019,Adult,Adult,02,01,2019,01,03,2019
62063,Stray,Sammy,Labrador Retriever/Collie,Cream,Dog,7 years 8 months.,Female,Reclaimed,01/04/2019,01/05/2019,Mature,Mature,01,05,2019,01,04,2019
62063,Stray,Sammy,Labrador Retriever/Collie,Cream,Dog,7 years 8 months.,Female,Reclaimed,01/04/2019,03/04/2020,Mature,Mature,03,04,2020,01,04,2019
62063,Stray,Sammy,Labrador Retriever/Collie,Cream,Dog,7 years 8 months.,Female,Reclaimed,01/04/2019,03/12/2020,Mature,Mature,03,12,2020,01,04,2019
62064,Stray,Coco,Bully Breed Mix/Labrador Retriever,Black,Dog,2 years 2 months.,Female,Reclaimed,01/04/2019,01/04/2019,Adult,Adult,01,04,2019,01,04,2019
62065,Owner Deceased,Roxi,Domestic Short Hair,Calico,Cat,10 years 2 months.,Female,Foster,01/04/2019,01/18/2019,Mature,Senior,01,18,2019,01,04,2019
62065,Owner Deceased,Roxi,Domestic Short Hair,Calico,Cat,10 years 2 months.,Female,Adoption,01/04/2019,03/15/2019,Mature,Senior,03,15,2019,01,04,2019
62066,Stray,Mew Two,Domestic Short Hair,Black and grey,Cat,2 years 5 months.,Male,Adoption,01/04/2019,01/18/2019,Adult,Adult,01,18,2019,01,04,2019
62066,Stray,Mew Two,Domestic Short Hair,Black and grey,Cat,2 years 5 months.,Male,Foster,01/04/2019,02/02/2019,Adult,Adult,02,02,2019,01,04,2019
62066,Stray,Mew Two,Domestic Short Hair,Black and grey,Cat,2 years 5 months.,Male,Adoption,01/04/2019,05/03/2019,Adult,Adult,05,03,2019,01,04,2019
62068,Stray,Biscuit,Domestic Short Hair,Brown and Black,Cat,1 year 9 months.,Female,Adoption,01/04/2019,01/15/2019,Adolescent,Adolescent,01,15,2019,01,04,2019
62069,Abandoned,Sahara,Domestic Short Hair,Calico,Cat,2 years 1 month.,Female,Adoption,01/04/2019,01/18/2019,Adult,Adult,01,18,2019,01,04,2019
62070,Abandoned,Himalaya,Domestic Medium Hair,Dilute calico,Cat,2 years 1 month.,Female,Adoption,01/04/2019,01/18/2019,Adult,Adult,01,18,2019,01,04,2019
62071,Stray,Fizz,Domestic Short Hair,"Brown, Black and White",Cat,2 years 11 months.,Female,Foster,01/04/2019,01/17/2019,Adult,Adult,01,17,2019,01,04,2019
62071,Stray,Fizz,Domestic Short Hair,"Brown, Black and White",Cat,2 years 11 months.,Female,Adoption,01/04/2019,04/25/2019,Adult,Adult,04,25,2019,01,04,2019
62072,Owner Deceased,Juanita,Chihuahua,Brown and White,Dog,6 years 6 months.,Female,Reclaimed,01/04/2019,01/07/2019,Adult,Mature,01,07,2019,01,04,2019
62073,Owner Deceased,Sophia,"Maltese/Poodle, Toy",Tan and White,Dog,6 years 6 months.,Female,Reclaimed,01/04/2019,01/07/2019,Adult,Mature,01,07,2019,01,04,2019
62074,Stray,Meika,Domestic Short Hair,Black,Cat,6 years 6 months.,Female,Adoption,01/04/2019,02/01/2019,Adult,Mature,02,01,2019,01,04,2019
62075,Stray,The Most Beautiful Girl In The World,Domestic Long Hair,Calico,Cat,1 year 7 months.,Female,Foster,01/04/2019,01/11/2019,Adolescent,Adolescent,01,11,2019,01,04,2019
62075,Stray,The Most Beautiful Girl In The World,Domestic Long Hair,Calico,Cat,1 year 7 months.,Female,Foster,01/04/2019,02/06/2019,Adolescent,Adolescent,02,06,2019,01,04,2019
62075,Stray,The Most Beautiful Girl In The World,Domestic Long Hair,Calico,Cat,1 year 7 months.,Female,Adoption,01/04/2019,02/11/2019,Adolescent,Adolescent,02,11,2019,01,04,2019
62076,Stray,Angel,German Shepherd Dog,Black and Tan,Dog,3 years 6 months.,Female,Reclaimed,01/05/2019,01/05/2019,Adult,Adult,01,05,2019,01,05,2019
62079,Stray,JJ,Domestic Short Hair,White and Grey,Cat,16 years 8 months.,Male,Reclaimed,01/05/2019,01/05/2019,Geriatric,Geriatric,01,05,2019,01,05,2019
62080,Incompatible with owner lifestyle,Marshall,Hound,Tricolour,Dog,5 years 10 months.,Male,Adoption,01/05/2019,01/19/2019,Adult,Adult,01,19,2019,01,05,2019
62080,Incompatible with owner lifestyle,Marshall,Hound,Tricolour,Dog,5 years 10 months.,Male,Adoption,01/05/2019,01/31/2019,Adult,Adult,01,31,2019,01,05,2019
62081,Stray,Bo,Bully Breed Mix,Tan,Dog,8 years 5 months.,Male,Adoption,01/05/2019,02/04/2019,Mature,Mature,02,04,2019,01,05,2019
62081,Stray,Bo,Bully Breed Mix,Tan,Dog,8 years 5 months.,Male,Foster,01/05/2019,05/16/2019,Mature,Mature,05,16,2019,01,05,2019
62081,Stray,Bo,Bully Breed Mix,Tan,Dog,8 years 5 months.,Male,Adoption,01/05/2019,06/30/2019,Mature,Mature,06,30,2019,01,05,2019
62081,Stray,Bo,Bully Breed Mix,Tan,Dog,8 years 5 months.,Male,Reclaimed,01/05/2019,06/04/2021,Mature,Mature,06,04,2021,01,05,2019
62082,Stray,Becky,Chihuahua/Mix,Black,Dog,1 year 9 months.,Female,Adoption,01/06/2019,01/15/2019,Adolescent,Adolescent,01,15,2019,01,06,2019
62083,Incompatible with owner lifestyle,Sandra,Domestic Short Hair,Tortoiseshell,Cat,1 year 9 months.,Female,Adoption,01/06/2019,01/11/2019,Adolescent,Adolescent,01,11,2019,01,06,2019
62084,Stray,Lemon,Beagle,Tan and White,Dog,10 years 5 months.,Female,Adoption,01/06/2019,01/19/2019,Mature,Senior,01,19,2019,01,06,2019
62085,Stray,Lucy,Pug/Beagle,Tan,Dog,8 years 8 months.,Female,Reclaimed,01/06/2019,01/08/2019,Mature,Mature,01,08,2019,01,06,2019
62085,Stray,Lucy,Pug/Beagle,Tan,Dog,8 years 8 months.,Female,Foster,01/06/2019,06/09/2021,Mature,Mature,06,09,2021,01,06,2019
62085,Stray,Lucy,Pug/Beagle,Tan,Dog,8 years 8 months.,Female,Adoption,01/06/2019,08/24/2021,Mature,Mature,08,24,2021,01,06,2019
62086,Stray,Scout,Australian Shepherd/Mix,"Brown, Black and White",Dog,1 year 8 months.,Male,Reclaimed,01/06/2019,01/07/2019,Adolescent,Adolescent,01,07,2019,01,06,2019
