speciesname,intakeMonth,intakeMonthR,id,movementMonth,DogAgeGroup,intakeYear,movementDate1R,intakereason,movementYear,movementtype,sexname,CatAgeGroup
Cat,11,February,61530,12,Adult,2018,December,Unable to Afford,2018,0,Male,Adult
Cat,11,February,61531,12,Adult,2018,December,Unable to Afford,2018,0,Female,Adult
Cat,11,February,61532,12,Adult,2018,December,Unable to Afford,2018,0,Male,Adult
Cat,11,February,61532,12,Adult,2018,July,Unable to Afford,2018,0,Male,Adult
Cat,11,February,61532,7,Adult,2018,December,Unable to Afford,2019,0,Male,Adult
Cat,11,February,61532,7,Adult,2018,July,Unable to Afford,2019,0,Male,Adult
Dog,11,February,61533,12,Mature,2018,December,Allergies,2018,0,Male,Mature
Dog,11,February,61534,11,Adult,2018,November,Allergies,2018,0,Male,Adult
Cat,11,February,61536,12,Adult,2018,December,Unable to Afford,2018,0,Male,Adult
Cat,11,February,61537,11,Senior,2018,November,Stray,2018,1,Female,Mature
Dog,11,February,61538,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,January,Stray,2018,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61538,1,Adult,2018,December,Stray,2019,0,Female,Adult
Dog,11,February,61538,1,Adult,2018,January,Stray,2019,0,Female,Adult
Dog,11,February,61538,1,Adult,2018,December,Stray,2019,0,Female,Adult
Dog,11,February,61538,1,Adult,2018,December,Stray,2019,0,Female,Adult
Dog,11,February,61538,1,Adult,2018,December,Stray,2019,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,January,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,January,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,January,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61538,12,Adult,2018,December,Stray,2020,0,Female,Adult
Dog,11,February,61539,11,Adult,2018,November,Stray,2018,0,Male,Adult
Dog,11,February,61540,11,Adult,2018,November,Stray,2018,1,Female,Adult
Dog,11,February,61540,11,Adult,2018,January,Stray,2018,1,Female,Adult
Dog,11,February,61540,1,Adult,2018,November,Stray,2019,1,Female,Adult
Dog,11,February,61540,1,Adult,2018,January,Stray,2019,1,Female,Adult
Dog,11,February,61541,11,Adult,2018,November,Incompatible with owner lifestyle,2018,0,Male,Adult
Cat,11,February,61542,1,Adult,2018,January,Stray,2019,1,Male,Adult
Cat,11,February,61542,1,Adult,2018,June,Stray,2019,1,Male,Adult
Cat,11,February,61542,6,Adult,2018,January,Stray,2019,1,Male,Adult
Cat,11,February,61542,6,Adult,2018,June,Stray,2019,1,Male,Adult
Cat,11,February,61542,1,Adult,2018,January,Stray,2019,0,Male,Adult
Cat,11,February,61542,1,Adult,2018,July,Stray,2019,0,Male,Adult
Cat,11,February,61542,7,Adult,2018,January,Stray,2019,0,Male,Adult
Cat,11,February,61542,7,Adult,2018,July,Stray,2019,0,Male,Adult
Dog,11,February,61543,11,Adult,2018,November,Stray,2018,1,Male,Adult
Cat,11,February,61544,11,Adolescent,2018,November,Litter relinquishment,2018,1,Male,Adolescent
Cat,11,February,61544,12,Adolescent,2018,December,Litter relinquishment,2018,0,Male,Adolescent
Cat,11,February,61545,11,Adolescent,2018,November,Litter relinquishment,2018,1,Female,Adolescent
Cat,11,February,61545,12,Adolescent,2018,December,Litter relinquishment,2018,0,Female,Adolescent
Cat,11,February,61545,12,Adolescent,2018,December,Litter relinquishment,2018,0,Female,Adolescent
Cat,11,February,61545,12,Adolescent,2018,December,Litter relinquishment,2018,0,Female,Adolescent
Cat,11,February,61545,12,Adolescent,2018,December,Litter relinquishment,2018,0,Female,Adolescent
Cat,11,February,61546,12,Adult,2018,December,Stray,2018,0,Male,Adult
Cat,11,February,61548,11,Adolescent,2018,November,Stray,2018,1,Male,Adolescent
Cat,11,February,61548,11,Adolescent,2018,January,Stray,2018,1,Male,Adolescent
Cat,11,February,61548,1,Adolescent,2018,November,Stray,2019,1,Male,Adolescent
Cat,11,February,61548,1,Adolescent,2018,January,Stray,2019,1,Male,Adolescent
Cat,11,February,61548,1,Adolescent,2018,January,Stray,2019,0,Male,Adolescent
Dog,11,February,61549,11,Adult,2018,November,Stray,2018,1,Male,Adult
Dog,11,February,61550,11,Adult,2018,November,Stray,2018,1,Male,Adult
Dog,11,February,61553,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61555,11,Adult,2018,November,Stray,2018,1,Male,Adult
Dog,11,February,61556,11,Adult,2018,November,Unsuitable Accommodation,2018,1,Female,Adult
Dog,11,February,61557,11,Geriatric,2018,November,Stray,2018,1,Male,Geriatric
Cat,11,February,61558,11,Adult,2018,November,Stray,2018,0,Female,Adult
Cat,11,February,61558,11,Adult,2018,July,Stray,2018,0,Female,Adult
Cat,11,February,61558,11,Adult,2018,February,Stray,2018,0,Female,Adult
Cat,11,February,61558,7,Adult,2018,November,Stray,2019,0,Female,Adult
Cat,11,February,61558,7,Adult,2018,July,Stray,2019,0,Female,Adult
Cat,11,February,61558,7,Adult,2018,February,Stray,2019,0,Female,Adult
Cat,11,February,61558,2,Adult,2018,November,Stray,2020,0,Female,Adult
Cat,11,February,61558,2,Adult,2018,July,Stray,2020,0,Female,Adult
Cat,11,February,61558,2,Adult,2018,February,Stray,2020,0,Female,Adult
Cat,11,February,61559,11,Adult,2018,November,Stray,2018,0,Male,Adult
Cat,11,February,61561,11,Adult,2018,November,Stray,2018,1,Male,Adult
Dog,11,February,61563,11,Adult,2018,November,Stray,2018,1,Female,Adult
Dog,11,February,61564,11,Adult,2018,November,Stray,2018,0,Male,Adult
Dog,11,February,61564,11,Adult,2018,November,Stray,2018,0,Male,Adult
Dog,11,February,61564,11,Adult,2018,November,Stray,2018,0,Male,Adult
Dog,11,February,61564,11,Adult,2018,November,Stray,2018,0,Male,Adult
Cat,11,February,61565,11,Adult,2018,November,Allergies,2018,0,Female,Adult
Cat,11,February,61565,11,Adult,2018,March,Allergies,2018,0,Female,Adult
Cat,11,February,61565,3,Adult,2018,November,Allergies,2019,0,Female,Adult
Cat,11,February,61565,3,Adult,2018,March,Allergies,2019,0,Female,Adult
Cat,11,February,61566,11,Adult,2018,November,Allergies,2018,0,Female,Adult
Cat,11,February,61566,11,Adult,2018,March,Allergies,2018,0,Female,Adult
Cat,11,February,61566,3,Adult,2018,November,Allergies,2019,0,Female,Adult
Cat,11,February,61566,3,Adult,2018,March,Allergies,2019,0,Female,Adult
Dog,11,February,61567,11,Mature,2018,November,Incompatible with owner lifestyle,2018,0,Male,Mature
Cat,11,February,61569,11,Mature,2018,November,Stray,2018,1,Male,Mature
Cat,11,February,61569,1,Mature,2018,January,Stray,2019,0,Male,Mature
Cat,11,February,61570,12,Adult,2018,December,Stray,2018,0,Female,Adult
Cat,11,February,61571,11,Adult,2018,November,Stray,2018,0,Male,Adult
Cat,11,February,61572,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61573,11,Adult,2018,November,Stray,2018,1,Male,Adult
Cat,11,February,61575,11,Adult,2018,November,Stray,2018,0,Female,Adult
Cat,11,February,61576,11,Adult,2018,November,Stray,2018,0,Female,Adult
Cat,11,February,61577,11,Adult,2018,November,Stray,2018,1,Female,Adult
Cat,11,February,61577,12,Adult,2018,December,Stray,2018,0,Female,Adult
Cat,11,February,61578,11,Adolescent,2018,November,Stray,2018,1,Male,Adolescent
Cat,11,February,61578,12,Adolescent,2018,December,Stray,2018,0,Male,Adolescent
Cat,11,February,61581,11,Adult,2018,November,Stray,2018,0,Female,Adult
Dog,11,February,61583,12,Adult,2018,December,Stray,2018,0,Male,Adult
Dog,11,February,61587,11,Adult,2018,November,Stray,2018,1,Female,Adult
Dog,11,February,61588,11,Adult,2018,November,Stray,2018,1,Male,Adult
Dog,11,February,61588,11,Adult,2018,November,Stray,2018,0,Male,Adult
Cat,11,February,61589,11,Adult,2018,November,Moving,2018,0,Female,Adult
Dog,11,February,61590,11,Senior,2018,November,Stray,2018,1,Female,Mature
Dog,11,February,61591,11,Adult,2018,November,Unable to Afford,2018,1,Male,Adult
Dog,11,February,61591,12,Adult,2018,December,Unable to Afford,2018,0,Male,Adult
Dog,11,February,61592,2,Adult,2018,February,Unable to Afford,2019,0,Male,Adult
Dog,11,February,61592,2,Adult,2018,February,Unable to Afford,2019,0,Male,Adult
Dog,11,February,61592,2,Adult,2018,November,Unable to Afford,2019,0,Male,Adult
Dog,11,February,61592,2,Adult,2018,February,Unable to Afford,2019,0,Male,Adult
Dog,11,February,61592,2,Adult,2018,February,Unable to Afford,2019,0,Male,Adult
Dog,11,February,61592,2,Adult,2018,November,Unable to Afford,2019,0,Male,Adult
Dog,11,February,61592,11,Adult,2018,February,Unable to Afford,2020,0,Male,Adult
Dog,11,February,61592,11,Adult,2018,February,Unable to Afford,2020,0,Male,Adult
Dog,11,February,61592,11,Adult,2018,November,Unable to Afford,2020,0,Male,Adult
Dog,11,February,61592,3,Adult,2018,March,Unable to Afford,2020,1,Male,Adult
Dog,11,February,61592,3,Adult,2018,June,Unable to Afford,2020,1,Male,Adult
Dog,11,February,61592,6,Adult,2018,March,Unable to Afford,2020,1,Male,Adult
Dog,11,February,61592,6,Adult,2018,June,Unable to Afford,2020,1,Male,Adult
Cat,11,February,61593,12,Adult,2018,December,Unable to Afford,2018,0,Male,Adult
Cat,11,February,61594,12,Adult,2018,December,Unable to Afford,2018,0,Female,Adult
Cat,11,February,61595,12,Adult,2018,December,Incompatible with other pets,2018,0,Male,Adult
Cat,11,February,61597,12,Adult,2018,December,Stray,2018,1,Female,Adult
Cat,11,February,61597,2,Adult,2018,February,Stray,2019,0,Female,Adult
Dog,11,February,61598,11,Adult,2018,November,Stray,2018,1,Male,Adult
Dog,11,February,61598,11,Adult,2018,November,Stray,2020,0,Male,Adult
Cat,11,February,61599,11,Adult,2018,November,Stray,2018,0,Male,Adult
Cat,11,February,61600,11,Adult,2018,November,Stray,2018,0,Male,Adult
Cat,11,February,61604,11,Adult,2018,November,Stray,2018,1,Female,Adult
Cat,11,February,61604,12,Adult,2018,December,Stray,2018,0,Female,Adult
Cat,11,February,61605,11,Adolescent,2018,November,Stray,2018,1,Female,Adolescent
Cat,11,February,61605,12,Adolescent,2018,December,Stray,2018,0,Female,Adolescent
Cat,11,February,61606,11,Adolescent,2018,November,Stray,2018,1,Female,Adolescent
Cat,11,February,61606,1,Adolescent,2018,January,Stray,2019,0,Female,Adolescent
Dog,11,February,61607,11,Adult,2018,November,Stray,2018,0,Female,Adult
Dog,11,February,61607,11,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61607,12,Adult,2018,November,Stray,2018,0,Female,Adult
Dog,11,February,61607,12,Adult,2018,December,Stray,2018,0,Female,Adult
Cat,11,February,61608,12,Adult,2018,December,Unsuitable Accommodation,2018,0,Female,Adult
Cat,11,February,61608,12,Adult,2018,December,Unsuitable Accommodation,2018,0,Female,Adult
Cat,11,February,61608,12,Adult,2018,December,Unsuitable Accommodation,2018,0,Female,Adult
Cat,11,February,61608,12,Adult,2018,December,Unsuitable Accommodation,2018,0,Female,Adult
Cat,11,February,61609,1,Adult,2018,January,Unsuitable Accommodation,2019,0,Female,Adult
Cat,11,February,61610,12,Adult,2018,December,Unsuitable Accommodation,2018,0,Female,Adult
Dog,11,February,61611,12,Adult,2018,December,Abandoned,2018,0,Female,Adult
Cat,11,February,61612,11,Adolescent,2018,November,Stray,2018,1,Female,Adolescent
Cat,11,February,61613,11,Geriatric,2018,November,Stray,2018,1,Female,Geriatric
Cat,11,February,61615,11,Adolescent,2018,November,Stray,2018,1,Female,Adolescent
Cat,11,February,61615,1,Adolescent,2018,January,Stray,2019,0,Female,Adolescent
Cat,11,February,61616,11,Adolescent,2018,November,Stray,2018,1,Female,Adolescent
Cat,11,February,61616,1,Adolescent,2018,January,Stray,2019,0,Female,Adolescent
Dog,11,February,61619,11,Senior,2018,November,Stray,2018,1,Male,Mature
Cat,11,February,61620,11,Adult,2018,November,Stray,2018,1,Unknown,Adult
Dog,11,February,61621,11,Adult,2018,November,Stray,2018,1,Male,Adult
Cat,11,February,61625,12,Adult,2018,December,Stray,2018,0,Male,Adult
Cat,11,February,61626,11,Adult,2018,November,Stray,2018,1,Female,Adult
Dog,11,February,61627,11,Geriatric,2018,November,Incompatible with owner lifestyle,2018,0,Female,Senior
Dog,11,February,61629,12,Senior,2018,December,Incompatible with owner lifestyle,2018,0,Female,Mature
Dog,11,February,61630,11,Adult,2018,November,Incompatible with owner lifestyle,2018,0,Female,Adult
Dog,11,February,61631,11,Adult,2018,November,Incompatible with owner lifestyle,2018,0,Male,Adult
Dog,11,February,61633,11,Senior,2018,November,Moving,2018,0,Male,Senior
Dog,11,February,61634,11,Mature,2018,November,Stray,2018,1,Female,Adult
Cat,11,February,61635,11,Adult,2018,November,Stray,2018,0,Male,Adult
Cat,11,February,61636,12,Adult,2018,December,Stray,2018,0,Male,Adult
Cat,11,February,61637,12,Adult,2018,December,Stray,2018,0,Male,Adult
Cat,11,February,61638,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61639,11,Adult,2018,November,Stray,2018,1,Male,Adult
Dog,11,February,61642,11,Geriatric,2018,November,Stray,2018,1,Male,Senior
Dog,11,February,61642,1,Geriatric,2018,January,Stray,2020,0,Male,Senior
Dog,11,February,61643,12,Adult,2018,December,Stray,2018,0,Male,Adult
Dog,11,February,61644,12,Adult,2018,December,Stray,2018,0,Female,Adult
Cat,11,February,61645,11,Adolescent,2018,November,Stray,2018,1,Male,Adolescent
Cat,11,February,61645,12,Adolescent,2018,December,Stray,2018,0,Male,Adolescent
Dog,11,February,61646,1,Mature,2018,January,Stray,2019,0,Female,Mature
Cat,11,February,61650,12,Adult,2018,December,Stray,2018,0,Male,Adult
Cat,11,February,61655,11,Mature,2018,November,Stray,2018,1,Female,Mature
Cat,11,February,61656,12,Adult,2018,December,Stray,2018,0,Male,Adult
Dog,11,February,61658,12,Adult,2018,December,Stray,2018,0,Male,Adult
Dog,11,February,61658,12,Adult,2018,August,Stray,2018,0,Male,Adult
Dog,11,February,61658,8,Adult,2018,December,Stray,2019,0,Male,Adult
Dog,11,February,61658,8,Adult,2018,August,Stray,2019,0,Male,Adult
Dog,11,February,61659,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61659,12,Adult,2018,August,Stray,2018,0,Female,Adult
Dog,11,February,61659,8,Adult,2018,December,Stray,2019,0,Female,Adult
Dog,11,February,61659,8,Adult,2018,August,Stray,2019,0,Female,Adult
Dog,11,February,61659,7,Adult,2018,July,Stray,2019,1,Female,Adult
Dog,11,February,61659,2,Adult,2018,February,Stray,2020,1,Female,Adult
Dog,11,February,61660,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61662,11,Adult,2018,November,Stray,2018,0,Female,Adult
Cat,11,February,61664,12,Mature,2018,December,Incompatible with other pets,2018,0,Male,Adult
Cat,11,February,61666,11,Adolescent,2018,November,Stray,2018,0,Female,Adolescent
Cat,11,February,61667,12,Adult,2018,December,Stray,2018,0,Female,Adult
Cat,11,February,61668,12,Adult,2018,December,Unsuitable Accommodation,2018,0,Female,Adult
Cat,11,February,61669,12,Adult,2018,December,Unsuitable Accommodation,2018,0,Male,Adult
Dog,11,February,61673,11,Adult,2018,November,Landlord issues,2018,1,Male,Adult
Cat,11,February,61674,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61675,12,Senior,2018,December,Stray,2018,0,Male,Mature
Cat,11,February,61676,12,Adult,2018,December,Stray,2018,0,Female,Adult
Dog,11,February,61677,11,Adult,2018,November,Stray,2018,1,Male,Adult
Cat,11,February,61678,12,Mature,2018,December,Stray,2018,0,Female,Mature
Dog,11,February,61679,11,Adult,2018,November,Incompatible with owner lifestyle,2018,1,Male,Adult
Cat,11,February,61680,1,Adult,2018,January,Stray,2019,0,Female,Adult
Cat,11,February,61681,11,Mature,2018,November,Stray,2018,1,Male,Mature
Cat,11,February,61681,1,Mature,2018,January,Stray,2019,0,Male,Mature
Dog,11,February,61683,12,Adult,2018,December,Stray,2018,0,Female,Adult
Cat,11,February,61684,11,Adult,2018,November,Stray,2018,1,Male,Adult
Cat,11,February,61686,11,Adult,2018,November,Stray,2018,1,Male,Adult
Dog,11,February,61688,11,Adult,2018,November,Stray,2018,1,Male,Adult
Dog,11,February,61689,11,Mature,2018,November,Stray,2018,1,Male,Mature
Dog,11,February,61693,11,Adult,2018,November,Police Assist,2018,1,Female,Adult
Dog,11,February,61694,12,Adult,2018,December,Stray,2018,0,Male,Adult
Dog,11,February,61694,12,Adult,2018,June,Stray,2018,0,Male,Adult
Dog,11,February,61694,6,Adult,2018,December,Stray,2019,0,Male,Adult
Dog,11,February,61694,6,Adult,2018,June,Stray,2019,0,Male,Adult
Dog,11,February,61695,11,Senior,2018,November,Stray,2018,0,Female,Mature
Dog,11,February,61696,12,Senior,2018,December,Stray,2018,0,Male,Mature
Dog,11,February,61697,11,Adult,2018,November,Stray,2018,1,Male,Adult
Dog,11,February,61698,12,Adult,2018,December,Moving,2018,0,Male,Adult
Dog,11,February,61701,11,Mature,2018,November,Stray,2018,1,Male,Mature
Cat,11,February,61703,12,Mature,2018,December,Incompatible with owner lifestyle,2018,0,Female,Mature
Cat,11,February,61704,11,Adolescent,2018,November,Stray,2018,1,Male,Adolescent
Cat,11,February,61704,11,Adolescent,2018,December,Stray,2018,1,Male,Adolescent
Cat,11,February,61704,12,Adolescent,2018,November,Stray,2018,1,Male,Adolescent
Cat,11,February,61704,12,Adolescent,2018,December,Stray,2018,1,Male,Adolescent
Cat,11,February,61704,12,Adolescent,2018,December,Stray,2018,0,Male,Adolescent
Cat,11,February,61705,11,Adolescent,2018,November,Stray,2018,1,Male,Adolescent
Cat,11,February,61705,11,Adolescent,2018,December,Stray,2018,1,Male,Adolescent
Cat,11,February,61705,12,Adolescent,2018,November,Stray,2018,1,Male,Adolescent
Cat,11,February,61705,12,Adolescent,2018,December,Stray,2018,1,Male,Adolescent
Cat,11,February,61705,1,Adolescent,2018,January,Stray,2019,0,Male,Adolescent
Cat,11,February,61706,11,Adult,2018,November,Stray,2018,1,Male,Adult
Cat,11,February,61706,11,Adult,2018,December,Stray,2018,1,Male,Adult
Cat,11,February,61706,12,Adult,2018,November,Stray,2018,1,Male,Adult
Cat,11,February,61706,12,Adult,2018,December,Stray,2018,1,Male,Adult
Cat,11,February,61706,12,Adult,2018,December,Stray,2018,0,Male,Adult
Cat,11,February,61707,11,Adolescent,2018,November,Stray,2018,1,Male,Adolescent
Cat,11,February,61707,11,Adolescent,2018,December,Stray,2018,1,Male,Adolescent
Cat,11,February,61707,12,Adolescent,2018,November,Stray,2018,1,Male,Adolescent
